Wavelength,Intensity
410.0,28.259047619047617
411.03076923076924,29.64571428571428
412.0615384615385,31.213333333333328
413.0923076923077,33.0
414.12307692307695,34.31238095238095
415.1538461538462,36.50285714285714
416.1846153846154,37.50476190476191
417.21538461538466,38.39238095238095
418.24615384615385,38.39999999999999
419.2769230769231,40.12190476190476
420.3076923076923,39.87238095238095
421.33846153846156,40.79238095238095
422.3692307692308,40.64380952380952
423.4,41.352380952380955
424.4307692307692,41.25904761904762
425.46153846153845,41.584761904761905
426.4923076923077,41.18857142857142
427.5230769230769,42.03619047619047
428.55384615384617,42.6152380952381
429.5846153846154,42.346666666666664
430.61538461538464,43.28380952380952
431.6461538461539,42.769523809523804
432.6769230769231,42.879999999999995
433.70769230769235,43.304761904761904
434.73846153846154,43.304761904761904
435.7692307692308,43.14666666666666
436.8,43.03809523809524
437.83076923076925,43.12380952380953
438.8615384615385,42.27619047619048
439.89230769230767,43.22666666666666
440.9230769230769,42.23809523809524
441.95384615384614,42.32190476190476
442.9846153846154,42.007619047619045
444.0153846153846,41.48761904761905
445.04615384615386,40.5352380952381
446.0769230769231,39.88380952380952
447.10769230769233,39.37142857142857
448.13846153846157,39.13714285714285
449.1692307692308,38.79809523809523
450.20000000000005,39.24190476190476
451.2307692307692,38.683809523809515
452.26153846153846,39.05142857142857
453.2923076923077,39.29333333333334
454.32307692307694,39.59809523809524
455.3538461538462,40.11047619047619
456.38461538461536,40.16
457.4153846153846,40.47619047619047
458.44615384615383,41.40190476190476
459.4769230769231,42.304761904761904
460.5076923076923,42.70857142857143
461.53846153846155,43.47428571428571
462.5692307692308,43.58285714285714
463.6,44.55238095238094
464.63076923076926,46.23238095238095
465.6615384615385,46.15428571428572
466.69230769230774,47.0247619047619
467.7230769230769,48.01142857142857
468.75384615384615,48.55047619047619
469.7846153846154,49.209523809523816
470.81538461538463,50.23809523809524
471.84615384615387,50.78666666666666
472.87692307692305,51.373333333333335
473.9076923076923,51.859047619047615
474.9384615384615,52.48190476190476
475.96923076923076,53.0247619047619
477.0,53.373333333333335
478.03076923076924,53.8152380952381
479.0615384615385,55.00380952380952
480.0923076923077,56.078095238095244
481.12307692307695,57.11619047619048
482.1538461538462,59.57714285714286
483.18461538461537,63.542857142857144
484.2153846153846,68.7352380952381
485.24615384615385,77.74285714285715
486.2769230769231,93.83619047619048
487.3076923076923,118.60761904761904
488.33846153846156,140.7161904761905
489.3692307692308,156.42095238095237
490.4,167.56571428571428
491.4307692307692,177.72
492.46153846153845,186.98666666666668
493.4923076923077,192.92761904761906
494.5230769230769,196.6590476190476
495.55384615384617,200.65142857142857
496.5846153846154,205.92380952380952
497.61538461538464,210.0895238095238
498.6461538461539,212.41714285714286
499.67692307692306,212.8857142857143
500.7076923076923,212.10285714285715
501.73846153846154,211.5142857142857
502.7692307692308,210.58095238095237
503.8,208.45142857142858
504.83076923076925,204.15809523809523
505.8615384615385,198.11809523809524
506.89230769230767,190.05142857142857
507.9230769230769,178.44190476190477
508.95384615384614,166.1752380952381
509.9846153846154,155.56952380952382
511.0153846153846,143.43047619047618
512.0461538461539,123.44761904761904
