Wavelength,Intensity
410.0,19.741142857142854
411.03076923076924,20.02495238095238
412.0615384615385,21.198285714285714
413.0923076923077,22.76590476190476
414.12307692307695,24.091619047619048
415.1538461538462,25.973523809523808
416.1846153846154,28.417333333333332
417.21538461538466,30.857333333333333
418.24615384615385,33.77352380952381
419.2769230769231,36.194476190476195
420.3076923076923,38.855428571428575
421.33846153846156,41.18114285714286
422.3692307692308,43.704952380952385
423.4,45.71257142857143
424.4307692307692,47.41733333333334
425.46153846153845,49.09542857142858
426.4923076923077,50.703047619047624
427.5230769230769,51.90304761904762
428.55384615384617,52.93352380952381
429.5846153846154,53.86114285714286
430.61538461538464,54.29161904761905
431.6461538461539,54.77542857142858
432.6769230769231,55.04209523809524
433.70769230769235,55.064952380952384
434.73846153846154,55.28209523809524
435.7692307692308,55.18495238095238
436.8,54.77542857142858
437.83076923076925,54.40019047619048
438.8615384615385,53.815428571428576
439.89230769230767,52.64209523809524
440.9230769230769,51.303047619047625
441.95384615384614,49.99257142857143
442.9846153846154,48.244
444.0153846153846,46.466857142857144
445.04615384615386,45.04019047619048
446.0769230769231,43.365904761904766
447.10769230769233,41.79638095238096
448.13846153846157,40.064952380952384
449.1692307692308,38.39638095238095
450.20000000000005,37.1792380952381
451.2307692307692,36.10114285714286
452.26153846153846,34.71447619047619
453.2923076923077,33.325904761904766
454.32307692307694,31.72209523809524
455.3538461538462,30.327809523809524
456.38461538461536,28.493523809523808
457.4153846153846,26.817333333333334
458.44615384615383,25.520190476190475
459.4769230769231,24.329714285714285
460.5076923076923,23.21542857142857
461.53846153846155,22.221142857142855
462.5692307692308,21.204
463.6,20.651619047619047
464.63076923076926,19.901142857142855
465.6615384615385,19.45542857142857
466.69230769230774,19.14685714285714
467.7230769230769,18.95447619047619
468.75384615384615,18.79447619047619
469.7846153846154,18.537333333333333
470.81538461538463,18.541142857142855
471.84615384615387,18.642095238095237
472.87692307692305,18.73352380952381
473.9076923076923,18.847809523809524
474.9384615384615,19.042095238095236
475.96923076923076,19.152571428571427
477.0,19.015428571428572
478.03076923076924,19.331619047619046
479.0615384615385,19.386857142857142
480.0923076923077,19.160190476190476
481.12307692307695,19.017333333333333
482.1538461538462,19.270666666666667
483.18461538461537,19.438285714285712
484.2153846153846,19.552571428571426
485.24615384615385,19.718285714285713
486.2769230769231,19.866857142857143
487.3076923076923,20.040190476190475
488.33846153846156,20.247809523809522
489.3692307692308,20.525904761904762
490.4,20.847809523809524
491.4307692307692,21.411619047619048
492.46153846153845,21.910666666666664
493.4923076923077,22.560190476190474
494.5230769230769,23.013523809523807
495.55384615384617,23.79447619047619
496.5846153846154,24.25542857142857
497.61538461538464,24.809714285714286
498.6461538461539,25.205904761904762
499.67692307692306,25.61352380952381
500.7076923076923,26.015428571428572
501.73846153846154,26.320190476190476
502.7692307692308,26.693523809523807
503.8,27.044
504.83076923076925,27.25352380952381
505.8615384615385,27.400190476190474
506.89230769230767,27.74495238095238
507.9230769230769,27.952571428571428
508.95384615384614,27.94304761904762
509.9846153846154,28.129714285714286
