Wavelength,Intensity
619.2461538461539,36.1152380952381
620.276923076923,34.66761904761904
621.3076923076923,33.450476190476195
622.3384615384615,31.858095238095235
623.3692307692307,30.562857142857144
624.4,29.02
625.4307692307692,27.0847619047619
626.4615384615385,25.49047619047619
627.4923076923077,23.983809523809523
628.5230769230769,22.395238095238096
629.5538461538462,20.425714285714285
630.5846153846154,18.846666666666668
631.6153846153846,17.36285714285714
632.6461538461539,15.920952380952379
633.676923076923,14.298095238095236
634.7076923076922,12.987619047619049
635.7384615384615,11.31904761904762
636.7692307692307,9.865714285714287
637.8,8.644761904761904
638.8307692307692,7.555238095238094
639.8615384615384,6.5476190476190474
640.8923076923077,5.555238095238094
641.9230769230769,4.4276190476190465
642.9538461538461,3.3952380952380956
643.9846153846154,2.4257142857142853
645.0153846153846,1.755238095238095
646.0461538461539,0.9076190476190469
