Wavelength,Intensity
410.0,29.638095238095236
411.03076923076924,31.013333333333332
412.0615384615385,32.59238095238095
413.0923076923077,33.906666666666666
414.12307692307695,36.310476190476194
415.1538461538462,37.69904761904762
416.1846153846154,38.864761904761906
417.21538461538466,40.22095238095238
418.24615384615385,39.63619047619048
419.2769230769231,40.58857142857143
420.3076923076923,40.77904761904762
421.33846153846156,41.68190476190476
422.3692307692308,42.03809523809524
423.4,42.13142857142857
424.4307692307692,42.16571428571429
425.46153846153845,42.75047619047619
426.4923076923077,42.302857142857135
427.5230769230769,42.30666666666667
428.55384615384617,42.80380952380952
429.5846153846154,43.54857142857142
430.61538461538464,43.626666666666665
431.6461538461539,43.64571428571429
432.6769230769231,43.96761904761905
433.70769230769235,44.838095238095235
434.73846153846154,44.93142857142857
435.7692307692308,44.68380952380953
436.8,44.34285714285714
437.83076923076925,44.540952380952376
438.8615384615385,43.843809523809526
439.89230769230767,43.72571428571429
440.9230769230769,43.430476190476185
441.95384615384614,43.44952380952381
442.9846153846154,42.48190476190476
444.0153846153846,42.35809523809523
445.04615384615386,40.71428571428571
446.0769230769231,40.16952380952381
447.10769230769233,40.346666666666664
448.13846153846157,40.42476190476191
449.1692307692308,38.92571428571428
450.20000000000005,39.73714285714286
451.2307692307692,40.12761904761905
452.26153846153846,40.689523809523806
453.2923076923077,40.239999999999995
454.32307692307694,40.6152380952381
455.3538461538462,40.48571428571428
456.38461538461536,40.29523809523809
457.4153846153846,42.17904761904762
458.44615384615383,42.61904761904762
459.4769230769231,42.91428571428571
460.5076923076923,43.760000000000005
461.53846153846155,43.980952380952374
462.5692307692308,44.22857142857143
463.6,44.992380952380955
464.63076923076926,46.224761904761905
465.6615384615385,46.668571428571425
466.69230769230774,47.36190476190477
467.7230769230769,48.19047619047619
468.75384615384615,49.46857142857144
469.7846153846154,49.558095238095234
470.81538461538463,51.358095238095245
471.84615384615387,51.23238095238095
472.87692307692305,51.718095238095245
473.9076923076923,52.230476190476196
474.9384615384615,52.99047619047619
475.96923076923076,54.01714285714286
477.0,54.367619047619044
478.03076923076924,55.076190476190476
479.0615384615385,54.733333333333334
480.0923076923077,56.05904761904762
481.12307692307695,58.19619047619048
482.1538461538462,60.40761904761905
483.18461538461537,64.52571428571429
484.2153846153846,69.21142857142857
485.24615384615385,78.71428571428572
486.2769230769231,96.9752380952381
487.3076923076923,121.1352380952381
488.33846153846156,145.08761904761906
489.3692307692308,159.92761904761906
490.4,170.88
491.4307692307692,179.5847619047619
492.46153846153845,187.73333333333335
493.4923076923077,193.0990476190476
494.5230769230769,198.37142857142857
495.55384615384617,201.93142857142857
496.5846153846154,206.0495238095238
497.61538461538464,210.89523809523808
498.6461538461539,213.3904761904762
499.67692307692306,214.10857142857142
500.7076923076923,213.50285714285715
501.73846153846154,213.2895238095238
502.7692307692308,213.00190476190477
503.8,211.34857142857143
504.83076923076925,207.76380952380953
505.8615384615385,201.64761904761906
506.89230769230767,192.7695238095238
507.9230769230769,182.01333333333335
508.95384615384614,169.33333333333334
509.9846153846154,157.3695238095238
511.0153846153846,144.35619047619048
512.0461538461539,122.36380952380952
513.0769230769231,97.41142857142857
514.1076923076923,82.36190476190477
515.1384615384616,73.36952380952381
516.1692307692308,67.52380952380953
517.2,62.3752380952381
518.2307692307693,58.58857142857143
519.2615384615385,56.64190476190477
520.2923076923076,55.67238095238095
521.3230769230769,54.36190476190477
522.3538461538461,53.43238095238095
523.3846153846154,52.99428571428572
524.4153846153846,52.36952380952381
525.4461538461538,51.521904761904764
526.4769230769231,51.13333333333334
527.5076923076923,49.80571428571429
528.5384615384615,49.203809523809525
529.5692307692308,48.22857142857143
530.6,47.15428571428572
531.6307692307693,45.79428571428572
532.6615384615385,45.31428571428572
533.6923076923077,43.959999999999994
534.723076923077,42.67809523809524
535.7538461538461,41.35809523809523
536.7846153846153,41.219047619047615
537.8153846153846,39.59238095238095
538.8461538461538,39.36952380952381
539.876923076923,37.70095238095237
540.9076923076923,37.58095238095238
541.9384615384615,35.75809523809524
542.9692307692308,34.91238095238096
544.0,34.31619047619047
545.0307692307692,33.45523809523809
546.0615384615385,32.2647619047619
547.0923076923077,31.18095238095238
548.123076923077,30.6247619047619
549.1538461538462,30.79619047619048
550.1846153846154,29.96190476190476
551.2153846153847,29.396190476190473
552.2461538461539,28.396190476190473
553.276923076923,28.37142857142857
554.3076923076923,27.47238095238095
555.3384615384615,27.24952380952381
556.3692307692307,26.6247619047619
557.4,25.786666666666665
558.4307692307692,25.75428571428571
559.4615384615385,24.86285714285714
560.4923076923077,24.379047619047615
561.5230769230769,24.567619047619043
562.5538461538462,23.571428571428573
563.5846153846154,23.64952380952381
564.6153846153846,22.259047619047617
565.6461538461539,22.13714285714286
566.6769230769231,21.100952380952382
567.7076923076924,20.66857142857143
568.7384615384615,20.066666666666666
569.7692307692307,20.07428571428571
570.8,19.35047619047619
571.8307692307692,18.939047619047617
572.8615384615384,18.24380952380952
573.8923076923077,18.39047619047619
574.9230769230769,17.39047619047619
575.9538461538461,17.571428571428573
576.9846153846154,16.786666666666665
578.0153846153846,16.470476190476187
579.0461538461539,16.02857142857143
580.0769230769231,15.721904761904764
581.1076923076923,15.095238095238091
582.1384615384616,14.77714285714286
