Wavelength,Intensity
410.0,15.122857142857143
411.03076923076924,14.018095238095238
412.0615384615385,15.627619047619048
413.0923076923077,16.94190476190476
414.12307692307695,19.284761904761904
415.1538461538462,20.303809523809523
416.1846153846154,22.694285714285712
417.21538461538466,24.18952380952381
418.24615384615385,25.465714285714284
419.2769230769231,26.837142857142855
420.3076923076923,28.14190476190476
421.33846153846156,29.808571428571426
422.3692307692308,30.770476190476188
423.4,31.513333333333332
424.4307692307692,32.513333333333335
425.46153846153845,32.684761904761906
426.4923076923077,33.170476190476194
427.5230769230769,33.4752380952381
428.55384615384617,33.62761904761905
429.5846153846154,33.170476190476194
430.61538461538464,32.04666666666667
431.6461538461539,31.665714285714284
432.6769230769231,31.103809523809524
433.70769230769235,31.122857142857143
434.73846153846154,30.065714285714286
435.7692307692308,28.618095238095236
436.8,27.91333333333333
437.83076923076925,26.084761904761905
438.8615384615385,24.427619047619046
439.89230769230767,23.19904761904762
440.9230769230769,22.18952380952381
441.95384615384614,20.57047619047619
442.9846153846154,19.37047619047619
444.0153846153846,18.18
445.04615384615386,16.95142857142857
446.0769230769231,16.14190476190476
447.10769230769233,14.780000000000001
448.13846153846157,13.713333333333333
449.1692307692308,12.656190476190476
450.20000000000005,11.941904761904762
451.2307692307692,12.103809523809524
452.26153846153846,11.141904761904762
453.2923076923077,10.732380952380952
454.32307692307694,10.122857142857143
455.3538461538462,9.313333333333334
456.38461538461536,8.970476190476191
457.4153846153846,7.846666666666668
458.44615384615383,7.322857142857142
459.4769230769231,6.932380952380953
460.5076923076923,7.246666666666666
461.53846153846155,7.275238095238095
462.5692307692308,7.475238095238096
463.6,6.732380952380952
464.63076923076926,7.275238095238095
465.6615384615385,7.075238095238095
466.69230769230774,6.98952380952381
467.7230769230769,6.341904761904761
468.75384615384615,6.122857142857143
469.7846153846154,6.465714285714286
470.81538461538463,6.9609523809523814
471.84615384615387,7.313333333333333
472.87692307692305,7.694285714285714
473.9076923076923,7.827619047619049
474.9384615384615,8.16095238095238
475.96923076923076,8.80857142857143
477.0,8.922857142857143
478.03076923076924,9.675238095238095
479.0615384615385,10.922857142857143
480.0923076923077,12.084761904761905
481.12307692307695,12.522857142857143
482.1538461538462,13.16095238095238
483.18461538461537,14.370476190476191
484.2153846153846,14.760952380952382
485.24615384615385,16.18
486.2769230769231,16.89428571428571
487.3076923076923,17.827619047619045
488.33846153846156,19.465714285714284
489.3692307692308,20.53238095238095
490.4,21.34190476190476
491.4307692307692,22.72285714285714
492.46153846153845,23.16095238095238
493.4923076923077,23.475238095238094
494.5230769230769,24.808571428571426
495.55384615384617,25.15142857142857
496.5846153846154,25.665714285714284
497.61538461538464,26.227619047619047
498.6461538461539,26.322857142857142
499.67692307692306,26.808571428571426
500.7076923076923,26.73238095238095
501.73846153846154,28.00857142857143
502.7692307692308,28.36095238095238
503.8,28.18952380952381
504.83076923076925,28.90380952380952
505.8615384615385,28.846666666666664
506.89230769230767,28.313333333333333
507.9230769230769,29.218095238095238
508.95384615384614,29.208571428571428
509.9846153846154,28.875238095238092
511.0153846153846,28.827619047619045
512.0461538461539,29.256190476190476
513.0769230769231,28.808571428571426
514.1076923076923,29.475238095238094
515.1384615384616,28.437142857142856
516.1692307692308,28.599047619047617
517.2,28.465714285714284
518.2307692307693,28.437142857142856
519.2615384615385,28.037142857142857
520.2923076923076,27.52285714285714
521.3230769230769,27.54190476190476
522.3538461538461,26.979999999999997
523.3846153846154,26.694285714285712
524.4153846153846,25.808571428571426
525.4461538461538,25.15142857142857
526.4769230769231,24.656190476190474
527.5076923076923,23.91333333333333
528.5384615384615,23.33238095238095
529.5692307692308,22.218095238095238
530.6,21.94190476190476
531.6307692307693,20.99904761904762
532.6615384615385,20.71333333333333
533.6923076923077,20.065714285714286
534.723076923077,19.208571428571428
535.7538461538461,19.322857142857142
536.7846153846153,19.132380952380952
537.8153846153846,18.72285714285714
538.8461538461538,17.608571428571427
539.876923076923,17.303809523809523
540.9076923076923,16.465714285714284
541.9384615384615,16.208571428571428
542.9692307692308,16.503809523809522
544.0,17.19904761904762
545.0307692307692,17.856190476190474
546.0615384615385,19.237142857142857
547.0923076923077,18.989523809523806
548.123076923077,19.513333333333332
549.1538461538462,20.218095238095238
550.1846153846154,20.779999999999998
551.2153846153847,20.72285714285714
552.2461538461539,21.837142857142855
553.276923076923,21.56095238095238
554.3076923076923,21.322857142857142
555.3384615384615,20.799047619047617
556.3692307692307,20.99904761904762
557.4,21.38
558.4307692307692,20.73238095238095
559.4615384615385,19.979999999999997
560.4923076923077,19.71333333333333
561.5230769230769,18.294285714285714
562.5538461538462,18.094285714285714
563.5846153846154,17.103809523809524
564.6153846153846,16.38
565.6461538461539,15.808571428571428
566.6769230769231,15.17047619047619
567.7076923076924,14.713333333333333
568.7384615384615,14.941904761904762
569.7692307692307,14.094285714285714
570.8,13.446666666666667
571.8307692307692,12.732380952380952
572.8615384615384,12.665714285714285
573.8923076923077,12.151428571428571
574.9230769230769,11.722857142857142
575.9538461538461,11.332380952380953
576.9846153846154,10.827619047619049
578.0153846153846,10.818095238095239
579.0461538461539,10.132380952380952
580.0769230769231,10.056190476190476
581.1076923076923,9.351428571428572
582.1384615384616,8.694285714285714
583.1692307692308,8.351428571428572
584.2,7.532380952380953
585.2307692307693,7.475238095238096
586.2615384615384,7.056190476190476
587.2923076923076,7.17047619047619
588.3230769230769,6.913333333333334
589.3538461538461,5.799047619047618
590.3846153846154,5.103809523809524
591.4153846153846,4.189523809523809
592.4461538461538,4.284761904761904
593.4769230769231,4.341904761904761
594.5076923076923,3.999047619047619
595.5384615384615,3.532380952380952
596.5692307692308,3.237142857142857
597.6,2.4847619047619047
598.6307692307693,2.360952380952381
599.6615384615385,1.237142857142857
600.6923076923077,1.237142857142857
601.7230769230769,0.9133333333333333
602.7538461538461,1.0942857142857143
603.7846153846153,0.6847619047619047
604.8153846153846,0.837142857142857
605.8461538461538,0.637142857142857
606.876923076923,0.43714285714285706
607.9076923076923,0.3419047619047618
608.9384615384615,0.056190476190476124
609.9692307692308,0.0942857142857142
611.0,0.056190476190476124
612.0307692307692,0.2657142857142857
613.0615384615385,0.2657142857142857
614.0923076923077,0.5419047619047619
615.123076923077,0.6561904761904762
616.1538461538462,0.799047619047619
617.1846153846154,0.799047619047619
618.2153846153847,1.0657142857142856
619.2461538461539,1.0657142857142856
620.276923076923,1.1419047619047618
621.3076923076923,1.1419047619047618
622.3384615384615,1.18
623.3692307692307,1.18
624.4,1.1704761904761904
625.4307692307692,1.1895238095238094
626.4615384615385,1.1704761904761904
627.4923076923077,1.160952380952381
628.5230769230769,1.160952380952381
629.5538461538462,1.18
630.5846153846154,1.1704761904761904
631.6153846153846,1.1704761904761904
632.6461538461539,1.1895238095238094
633.676923076923,1.160952380952381
634.7076923076922,1.160952380952381
635.7384615384615,1.160952380952381
636.7692307692307,1.160952380952381
637.8,1.160952380952381
638.8307692307692,1.160952380952381
639.8615384615384,1.1895238095238094
640.8923076923077,1.160952380952381
641.9230769230769,1.160952380952381
642.9538461538461,1.160952380952381
643.9846153846154,1.160952380952381
645.0153846153846,1.160952380952381
646.0461538461539,1.160952380952381
